,Y_Cost_Per_Ton,X1_Scrap_Price,X2_Electricity_Price,X3_Natural_Gas_Price,X4_Diesel_Price,X5_Rail_Price,X6_Disaster_Cost_Sum,X7_Hourly_Wage,X8_US_Scrap_Exports,X9_US_Dollar_Index,X10_Graphite_Price,X11_Economic_Policy_Uncertainty,X12_Inventory_Turnover,X13_PPI_All_Commodities,QuarterEnd
38,697.4274082110063,191.13182859556565,7.9609310958989195,5.344422726899225,3.0767779205444854,189.59677275309082,82236.8,28.46429372026296,3839426833.3,111.4679115319093,203.13996316922658,119.64484744570622,1.3483536271071048,188.4333333333333,1977-09-30
39,1029.7873967988294,337.17563493816664,8.112129318610176,1.9251984075992878,5.0308041587870935,240.54076889442655,6359.4,35.9465614972881,3156045733.9,121.73147157889089,298.94227209293007,118.4759835746775,1.233286632163442,272.27142169626785,1977-12-31
40,1399.329155143043,265.02331139021885,8.604983822281898,2.3894186384760654,3.3730132904502605,240.56153251154632,54612.8,35.735149986173624,3466924246.7,121.72988933275067,207.4545160037166,153.0175852880799,1.1857427939311904,188.4333333333333,1978-03-31
41,1281.1376407247183,345.25837578594957,7.161703916792252,2.9551429851812796,5.01071983248114,240.62270772232017,3.4,35.90131550803353,3888073515.9,120.85962281779112,297.9161359184892,119.51115783944293,1.469331079034286,272.9373146227259,1978-06-30
42,1242.9502962900137,272.69764261260633,8.478791852166689,5.587521658570532,3.835212594052627,189.5812138415447,31137.8,26.95927885688293,3862370498.2,114.42728610696668,287.01019472114587,148.39160277232304,1.245953822392266,236.00258777397212,1978-09-30
43,698.1240116738295,241.3239060862433,7.672477542710783,4.101695126584792,4.234275404561389,190.37300585816686,7975.8,28.783573272494692,3660597775.1,113.2610024295071,240.08824577346388,128.77933432601412,1.1782871714786771,197.16322783207895,1978-12-31
44,1098.0998518096922,324.20401646080006,7.3770391838296705,1.9626871141459539,3.8479291338967965,240.2213749767095,4269.4,34.87399506004768,3054006159.3,124.22221463981073,221.7926894859665,169.38895293474198,1.2843953931891385,271.15187129468114,1979-03-31
45,818.0545818442538,352.0027983373236,8.241397567195172,3.810844307398301,5.260847976495295,226.52421152987856,42609.5,31.799208460671842,3823137615.0,122.50244525065644,196.38988355736768,145.24048082474135,1.3026243879184944,272.48714827215053,1979-06-30
46,1335.1160683874298,286.3307452672688,8.412508187314833,3.6196464016659338,3.988047344417235,212.21323044048162,1626.9,34.983294950815946,4824810426.0,120.11991480882348,235.208513429223,199.33314431934184,1.537389912961858,272.47772673754594,1979-09-30
47,1457.3178655576435,322.81047141278225,7.661733469946451,4.392432394554931,3.9734019407380767,209.0697348318324,20062.6,28.467910321043952,3948856446.4,114.54816249742737,223.47101302471546,182.63867255451294,1.278176306249459,233.43832726381004,1979-12-31
48,725.330952922249,191.0194619322162,6.564103131488719,1.9379963564667027,2.5155628524741034,189.55878849990447,104689.6,26.947890763479453,2742601275.2,107.99647,218.14571457983348,154.6327167785696,1.6520113323825876,188.4333333333333,1980-03-31
49,1225.6242657348685,334.00278964996255,7.441660116015783,2.2463763129919854,4.5387326753203165,239.94362041641728,13491.9,35.61018472633734,3972525708.9,118.38165423444427,196.61693561069126,124.8713606992395,1.3035495989503907,269.5823046007391,1980-06-30
50,842.3237251682904,248.68684716074512,6.524003669621312,3.8961621012599768,3.8440219738479584,240.29198163955687,331.3,34.67750475994869,3919525247.6,119.13228649941527,292.44098979168837,164.6166084063266,1.517645208638642,188.4333333333333,1980-09-30
51,718.0828502289503,294.43454270603115,6.719564422006891,2.264618192237249,4.856769947076989,237.1909483890386,26729.2,35.42881474304691,3726180854.6,121.32675588211507,251.7191330886815,122.33147964406355,1.2940654400637674,272.90410422819417,1980-12-31
52,1332.0477119795182,353.8139747919374,8.890700325891327,2.6857435578420183,5.362813576702177,239.47620107069983,10675.2,35.374986610674966,3731945726.6,121.00122468367658,239.3080950598707,119.80208687671959,1.1805531257879847,272.72529321567396,1981-03-31
53,713.1162105188429,275.4287447604602,7.009955892954374,1.9082617216347573,3.8950215876902368,205.91686534945663,2596.5,30.237166591291967,2458567723.7,119.95370671716937,251.50501094680016,207.46139731327702,1.2661840839163605,256.9254406233903,1981-06-30
54,717.093287641435,272.1212654462811,7.991700930104489,4.977595161344061,3.422096180861413,238.72444244473564,52700.4,32.319421949874275,3920168074.5,113.3761389045427,193.60402877859792,283.3596408853125,1.3196325238808835,225.54432327198498,1981-09-30
55,1091.6113118900196,306.4983832595587,7.651176334347377,2.1641164070462686,3.811520623697592,221.73086274462517,115629.8,28.869858045679415,3460580192.8,117.58390924085639,299.4418312994925,118.16763738067587,1.106005511363461,189.45569791604106,1981-12-31
56,701.2789454867714,222.7838750068854,7.613474703767374,1.9107396040279805,3.7938217066115283,238.90380541934238,182.4,35.568614622101315,2590309687.0,124.39727842278893,202.14159445479055,124.34390815963201,1.206088228589902,205.00371541189867,1982-03-31
57,886.0457713031274,267.65715273784554,6.720314925833102,3.349532697560326,4.270866866399348,202.42019055672426,11089.4,32.57021508041191,3551565574.0,121.74527111334598,285.0020551199017,150.99803584644627,1.4462612960194716,195.28665932462195,1982-06-30
58,848.2894058889115,283.38572943237614,7.944268120004271,3.150704794761498,4.683722772192349,231.57308542384936,11000.5,31.710697541914946,2982523115.6,127.8181740111204,301.58791645623694,195.0844087461374,1.310243456168632,244.03916353303094,1982-09-30
59,903.9273985333871,316.501801599797,7.210422116669462,2.4045743473451777,4.309174679732388,240.10955969108318,826.7,35.33574628529424,3605384739.0,122.43832773428142,310.05150139015336,122.55778497857821,1.1900637833438232,272.8140489382228,1982-12-31
60,1109.6697750655565,336.24596889392626,8.443097660681497,1.9093038925034345,3.958605228316239,240.35316663422094,96325.1,32.146305469607526,2669680356.3,126.89197238486912,204.7119163671378,135.59123511770832,1.1487402824830377,270.4723006542191,1983-03-31
61,696.0405552448901,190.07034709938253,6.666917591283936,1.9082831338336272,2.4609822050753865,189.57515445508855,3110.1,27.844536206845774,2461542107.9,109.21868475278224,196.8476879980486,393.64002264757477,1.2891146155400495,188.4333333333333,1983-06-30
62,1692.752850003505,342.74460950581386,7.167257697612085,2.3034873211823155,4.401098231143144,240.48486179087666,20862.6,35.221152587189096,4129924490.0,121.85706102836626,239.50643020464645,143.23963800582547,1.2986015778911224,234.85767326969224,1983-09-30
63,739.2196494732339,285.8150998189719,7.318559030648282,3.1433631880573714,3.770166836431633,237.4581254574728,14574.0,32.87246849360997,3311737285.5,119.56391381701275,214.99960707778558,122.83489563195855,1.2339916686595624,188.4333333333333,1983-12-31
64,861.596739940868,244.5317108240133,6.671966430838236,2.9220777618056832,2.858186377168545,212.8565542623934,7497.1,30.154475363557726,3243617750.2,120.51902711424616,191.54483327367953,430.395687192233,1.640935039932075,263.3888153472453,1984-03-31
65,766.3903190247613,314.2261744371957,7.63644852223724,2.811028993540349,4.760156713626529,191.77854554253506,22959.1,27.211064433097388,2732661758.1,110.90454871963806,278.0921567224666,153.49712684171814,1.127984957555889,272.3460699956993,1984-06-30
66,699.7715568000154,193.06019567410445,6.416240462454631,1.9074756692413783,2.6789375399165163,189.5668907416719,37947.1,26.901968334858324,2462709384.2,113.77497994518043,305.5001973441623,208.96817415231988,1.4271556238129453,188.4333333333333,1984-09-30
67,801.637829952293,314.728344458769,7.877165875495579,1.9156442898342712,3.7179100124361115,227.94665171187455,37279.2,32.91068150169504,2733992010.8,122.13931874955138,209.8242713762472,119.41539903962429,1.1010275831794238,272.85356219088004,1984-12-31
68,1359.118269134743,338.6291984942968,8.981646358265294,3.6085550304212637,4.131822923411729,240.17726484893674,14768.8,34.03993998645328,3524491053.7,113.0271272236658,249.5465945697875,120.63256504593923,1.2130818358015967,272.80539326329966,1985-03-31
69,814.7232856962228,334.75776055955464,8.459383369264302,2.9158924771879584,4.942464606258042,240.11065218524425,56035.0,32.90671964755187,3702781643.9,125.29576572670686,251.14986557447162,160.29859591569755,1.2524453479689708,244.81666342038966,1985-06-30
70,1525.9330116811354,307.2304828897044,7.217293438624065,1.9306950073486964,2.948080089694895,240.6157640794525,25602.3,35.37806942319467,2585441318.3,122.15571622930572,258.80082058274,129.51481481753646,1.1969607428438613,203.31902148237697,1985-09-30
71,1221.5651668910923,339.69158597312094,7.1737941017281175,2.199563280269216,3.7409720357252505,240.61860650874797,28296.4,35.923815169971775,3234929108.2,120.59193558364503,202.52901409946858,372.4898282344651,1.3323445407591397,272.9373120288218,1985-12-31
72,1541.526227502125,347.04580062365005,6.791465981434149,2.5613490407593966,4.166385185579327,240.4328509125514,153.6,35.72027897260864,3822326405.1,124.13345309188861,195.30558029261286,139.6785083731122,1.4128650601725297,188.4333333333333,1986-03-31
73,695.1068041190325,191.28258324936996,6.842053942248779,2.0814990627101975,2.680234575321934,190.4627342321568,544.5,30.98164601616767,2799816439.3,107.99647,252.29832310969647,356.00844187197663,1.4906315883496586,188.4333333333333,1986-06-30
74,1043.102965771589,307.87746911093564,8.30216751693779,5.117701235982816,4.274638349997777,235.21833047658623,51890.3,31.315866223003503,3801620114.6,116.48421367231815,290.2080016927996,120.19553751394977,1.1494639938135893,272.7031699248872,1986-09-30
75,1253.0963459084178,295.6658184067705,6.837930030119815,1.960674271010204,2.6519726510493116,240.63267015930268,673.1,36.254372321811665,3095752052.9,122.58737617908923,211.8479952037584,134.05011638416445,1.239608202515955,247.61682452994955,1986-12-31
76,779.0007207980735,317.15485262776645,7.5751513169404765,2.099748038848667,5.165343597206775,190.9455529263392,12770.3,29.35869438999031,3200464050.1,118.96315168619572,191.25837256506938,159.96199210154555,1.2000560189772578,271.056843169986,1987-03-31
77,983.8927566813272,229.97829989860247,8.202303839857615,1.9880781626677357,4.008661818290106,227.48634098980858,33294.1,33.94853993788716,3152902838.3,125.25743617354486,277.97951759758365,119.93320313715512,1.2755477070329848,271.52370041391544,1987-06-30
78,695.1184650751028,196.17292359735953,7.554905906955998,5.511966003162314,3.3749456371560287,219.73388205224106,6.1,34.62460517867305,3596178744.1,111.74249773550504,251.77012814915997,325.6867981754191,1.224519431121478,194.42646349975894,1987-09-30
79,750.2458363429338,242.28350254628555,7.252011379002425,4.100910328985228,3.532461212415201,190.0933036004316,11286.2,28.574427295070873,3675744564.9,110.10004193189475,224.10353474832212,240.6218881406749,1.4720656606382339,188.4333333333333,1987-12-31
80,871.6623341573637,326.62937321714486,8.975183226673096,6.790422707969188,4.522398124956252,234.1171750965674,8980.5,34.814483041572075,4481103616.5,117.92634260601248,188.77412576952776,414.3341803922985,1.1877372210481845,272.9373109746639,1988-03-31
81,1349.9199215267226,337.5684709793113,8.93040417948011,2.937187080083932,5.039445361464114,216.353372117097,4488.9,34.662158625461444,4253009077.5,126.17954822673862,192.86361769013521,137.47304506246417,1.316828028120577,269.9521131559339,1988-06-30
82,695.0884138498722,202.987456386332,6.449737643796039,1.9066669736513409,2.754090636815304,192.93423188596915,25749.4,27.74173524497793,2434301233.6,118.13875019101974,308.59619418282665,190.284326584758,1.0958570533565208,188.4333333333333,1988-09-30
83,714.3365393158194,248.33775255653543,7.5936763963933664,4.34354811048159,3.9385282873660605,192.59846039889652,10939.6,27.99497554652057,2833820438.0,113.88025682613805,197.86478480722556,139.9666654168776,1.3095736511630935,188.49330075786523,1988-12-31
84,734.0465229647557,200.85099515769045,8.492517480124718,2.061693540086333,3.289850087763897,209.02976920248452,53804.4,31.543148291772056,3278518454.0,115.7993533011831,269.7453091572282,124.79635184259553,1.12486961435234,188.4333333333333,1989-03-31
85,725.3198587373457,289.5466358425475,6.555373212975194,1.9138479017859347,4.448326407898801,203.44192231596244,51914.1,29.86857994944276,2693158996.0,120.52663739710027,253.5975835728887,119.2686221500954,1.2213981280668402,272.69586747070696,1989-06-30
86,1158.1914166211473,320.68790061550135,8.091654082681753,4.7841755931646315,4.128681122946839,203.9189553143746,21191.8,29.979338816089303,4824810426.0,114.81934407755082,191.45125454834113,127.12951456158173,1.3590136160033537,272.38183496236456,1989-09-30
87,1027.7005806181648,313.2139325101661,6.5952689779855795,2.4369822425396896,3.2392321883378727,219.56166145502533,3014.0,29.73416254797361,3170666278.6,119.44132534560242,232.47902930924965,178.94789730052122,1.313413369151688,234.81640691631645,1989-12-31
88,715.2714448489609,191.5189259273791,7.130332171945982,2.125999942846281,2.473477027524577,239.22188716964743,413.4,35.94589610348597,2645874948.9,110.58349642539397,224.6189713689053,312.89210666716053,1.463218809939289,188.4333333333333,1990-03-31
89,851.6964808854493,247.44059502192692,8.654892182529888,3.925222473461907,3.2405864631847336,203.58636486092442,1348.1,30.275725316587945,4090787709.2,114.98956597901243,207.85880873209672,137.0087050832225,1.3327868377841463,272.30233337285136,1990-06-30
90,970.945121584419,350.13777910623685,8.859121817284754,4.571505546820808,4.332409871666699,240.32750934199748,115518.0,33.29915481143838,4548541806.4,120.09479821769985,224.3709913796191,118.17482027433262,1.1228697510722563,250.84395475141827,1990-09-30
91,886.9363899084965,237.53670722695736,7.254942497110749,2.1182538647237594,2.6925080847854637,200.37087348198082,5204.5,30.81088994785702,2935722285.4,116.11814720051004,197.5798647846763,125.44831641381613,1.1260824047659885,233.442557270977,1990-12-31
92,1148.9185524439672,310.8466610365266,7.820917999971528,4.169241223671337,5.052718422816737,208.26168739083528,19214.6,33.633660902777436,4114022163.9,124.85230874719295,201.3221758311783,121.25025315064389,1.2808934709147464,272.9275062528668,1991-03-31
93,927.4601346136681,313.51609498997544,6.697123947452583,3.2648024161527287,4.8256884215295575,195.1964832945049,58678.9,29.522057732726214,4137846721.8,114.04747585618398,193.81408377989658,229.81332154919764,1.3818558633935174,260.0205243739416,1991-06-30
94,1203.7024040104798,346.4242860824553,8.751674831615942,3.9025464454063576,4.585278325674274,240.15677208533256,7885.4,35.2665779293766,4824810426.0,121.23957084831625,190.22852125021322,308.3811085415731,1.194771079490573,272.6098718564738,1991-09-30
95,932.0689530905568,352.66625365431867,8.73823960161406,3.864623362944287,5.27761586127968,240.63301924579235,3531.3,36.36644625230601,3379645716.5,127.85811639344264,205.67528811459186,239.24113375672624,1.2188468013711597,272.81993654421615,1991-12-31
96,708.2445056255186,193.89056124149087,8.831679863828333,2.0694264010024255,2.897335032200499,195.35516604182027,25107.4,29.881171173753668,2609363832.9,117.34845573425966,309.76004097857754,289.24225592631933,1.0996795912236816,188.4333333333333,1992-03-31
97,2287.6385845970976,360.9316272535606,7.152883636743599,2.3048520083825976,5.212763140222117,235.47262933621897,10040.3,32.831717916273874,4318002271.2,124.50754712403538,226.09115036649177,118.16664226488116,1.3605336323316919,272.8604365673245,1992-06-30
98,726.0136667953531,299.82743762806695,8.956873463810876,4.655354757662506,4.4359259243663836,240.60826049836817,6085.9,35.797774578980366,3455097766.2,124.09365952232596,276.39640796055534,119.02741665076722,1.1549786686319912,272.88949122655055,1992-09-30
99,825.677481198068,282.2866534847452,8.866659344713659,2.120718357835448,4.49089929637303,233.53101449709854,9420.5,34.36246157637742,2675480955.7,120.29395964332761,207.01908312253022,383.95559054738754,1.2462427864900214,272.9353539977617,1992-12-31
100,869.283387942352,276.87380311185825,8.317129672562022,1.9524973305669784,3.512725909418373,240.62956813918612,308.5,36.457116839192594,2777333519.7,126.70733702279414,225.09361926868723,129.3313250830062,1.2576849203127907,219.0478114008693,1993-03-31
101,774.5232610806403,265.3894356457213,8.55880466821713,2.378419254475824,4.120352067582162,233.90834522591362,1090.6,33.59708610037506,3383492821.6,113.41086694975678,239.98466346236546,166.3634024215823,1.236671571407566,268.6801018495046,1993-06-30
102,1023.0163259099423,333.09962694015104,8.481136193229638,2.129970732840943,5.130204477676753,240.63319096775118,20.6,36.46541413031508,3793440715.3,126.9479391401984,245.2389706226558,135.49490588435225,1.1739476540123948,251.65885540599518,1993-09-30
103,949.6127066002464,276.9711915383956,8.140387967951252,3.258212582591069,3.7504086928953555,240.4414316108497,21.3,35.94951940552813,3588302406.4,127.12097607813108,287.31955397883434,139.64205707945104,1.2318545334616064,270.9764261965291,1993-12-31
104,699.391028948647,211.80558669730522,6.778956115030439,2.417681108369152,3.207461237210871,193.8348988024666,6828.6,29.357508482874234,3006420781.2,109.16427402550386,285.8081479038134,137.905513608492,1.2008230114990988,193.08390220640626,1994-03-31
105,805.1665981663717,314.70434148727924,7.3541049737521265,2.124373678375249,4.127660638033576,237.500672960501,9115.5,35.0046399111054,4314865701.0,112.36698408827363,188.78427688629714,118.63485672197247,1.4139389279370724,272.6527581484845,1994-06-30
106,695.270889206541,191.18011975470935,6.479910244984645,1.9067726919787913,2.5697287588975986,189.5578397454804,28079.1,26.913243729184597,2438799340.7,110.32787086508822,282.62289092627645,240.83591227482748,1.235375221413596,188.4333333333333,1994-09-30
107,695.9232613917756,197.6034879061115,6.9828155972267485,1.9067615630728199,3.271763929663261,189.93309687188227,55558.8,28.723093775012707,2473073128.7,121.93337060023748,309.062158555782,136.9702398841464,1.1077499913559026,188.4333333333333,1994-12-31
108,758.5081981506827,270.8817948888706,8.518024457982236,2.0653797299038694,4.45820882631332,190.57033289587397,65115.4,28.52940365672553,3053572652.6,118.64422322673542,256.2770391830068,118.84858768333588,1.2195571922338375,268.5325907904885,1995-03-31
109,699.0213152998127,203.7110307953128,8.158010152685117,1.9464558130267504,3.467922672821076,189.85330568072163,4500.4,30.466776128303255,2978498308.7,115.15293794897866,189.1698145224388,119.19748543745594,1.1586226430033097,199.53702712617846,1995-06-30
110,1029.2478116009768,322.926222709373,6.7301313952287725,2.0301798049410404,3.726419603747731,240.58394114211023,27.7,35.813542616051315,3121038661.1,121.99781473552645,191.7487408781223,140.1082249988762,1.6988702171293653,204.25314522886444,1995-09-30
111,1168.2308134685911,358.8677239095155,8.126311312715051,4.1673703333003065,5.270263698857047,225.39871225414726,97853.8,29.72779303917081,3882314000.4,115.94537927831708,234.24854147453124,118.16863740039634,1.1753822670431828,219.39695242772243,1995-12-31
112,817.8214757284258,323.80145767406486,7.770595519841972,1.9849480098675332,5.421928836594445,202.03527129130822,27262.7,32.379503732840384,3039838122.1,119.57849691673894,191.14873376095076,120.5309807122136,1.3511492120252555,272.6315368895667,1996-03-31
113,756.7974312356539,223.83349242031528,6.427446932232155,1.9168805946915695,2.770305907109383,236.34151520640975,1814.8,32.48399097946374,2508181834.2,114.84672771957632,289.23161785592424,263.2951514532997,1.5631352627419988,192.95811613909112,1996-06-30
